label	surface	norm	source_file	source_kind	count_hint
PERSON	Lady	lady	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Brahma	brahma	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Kandarayana	kandarayana	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	heaven	heaven	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Maha	maha	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Sobhita	sobhita	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Supreme	supreme	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Brahma Parisajja	brahma parisajja	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Velukandaki	velukandaki	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	bhikkhuni Vajira	bhikkhuni vajira	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Venerable Rahula	venerable rahula	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Visnu	visnu	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Upatissa	upatissa	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Suppiya	suppiya	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Opamanna	opamanna	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Veghanas	veghanas	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Haritta	haritta	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Thunderbolt-in-Hand	thunderbolt-in-hand	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Sarassati	sarassati	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Pindola Bharadvaja	ven. pindola bharadvaja	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Strewn	strewn	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Kaccayana	kaccayana	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Isana	isana	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Shun	shun	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Uparittha	uparittha	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Nanda	ven. nanda	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Never	never	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Tagarasikhin	tagarasikhin	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	King Udena's royal park	king udena's royal park	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Stainless One	stainless one	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Anupiya	anupiya	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Gutijjita	gutijjita	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Khiddapadusika	khiddapadusika	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Bodhisatta	bodhisatta	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Mahanama	mahanama	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Suppagedha	suppagedha	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Atthaka	atthaka	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Mangala	mangala	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Pilindavaccha	ven. pilindavaccha	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Buddhism	buddhism	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Devadatta	devadatta	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Solar	solar	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Punna Mantaniputta	punna mantaniputta	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Punnaka	punnaka	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Saccaka the Nigaṇṭha-son's writhings	saccaka the nigaṇṭha-son's writhings	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Accutas	accutas	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Kala-khemaka the Sakyan	kala-khemaka the sakyan	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ajita Kesakambalin	ajita kesakambalin	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Accutagamabyamaka	accutagamabyamaka	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Nakula's mother	nakula's mother	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Eraka	eraka	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Kamada	kamada	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Magandiya	magandiya	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Immersed	immersed	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ubbiri	ubbiri	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Saccanama	saccanama	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Hatthaka of Alavi	hatthaka of alavi	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Venerable Tissa	venerable tissa	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Master Isidatta	master isidatta	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Kitagiri	kitagiri	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Yasassi	yasassi	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Nālandā	nālandā	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Saccaka	saccaka	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Sakka	sakka	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Pakudha Kaccana	pakudha kaccana	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Venerable Mettagu	venerable mettagu	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Saccaka the Nigantha	saccaka the nigantha	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Sopaka	sopaka	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Parakusinata	parakusinata	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Citta	citta	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	King Maha Sudassana	king maha sudassana	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Master Gagga Mantaniputta	master gagga mantaniputta	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Awakened One	awakened one	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Susima	ven. susima	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Elephant-trainer's Son	ven. elephant-trainer's son	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Rahula	rahula	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Uggahamana	uggahamana	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Saccaka — afraid	saccaka — afraid	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Khemaka	khemaka	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Venerable Meghiya	venerable meghiya	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Pakudha Kaccayana	pakudha kaccayana	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Live	live	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Sandha	ven. sandha	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Kakudha	kakudha	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Paramatta	paramatta	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Akkosaka Bharadvaja	akkosaka bharadvaja	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Said	said	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Sudassana	sudassana	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ambagama	ambagama	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	King Pasenadi	king pasenadi	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Vassakara	vassakara	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Khudaka-repeaters	khudaka-repeaters	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven . Pukkusati	ven . pukkusati	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Pasura	pasura	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	bhikkhuni Cala	bhikkhuni cala	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Master Bharadvaja	master bharadvaja	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Dona	dona	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Vepacitti	vepacitti	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Princess Vajiri	princess vajiri	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Indra	indra	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Pavarika	pavarika	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Sayha	sayha	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Makkhali Gosāla	makkhali gosāla	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Bound Upstream	bound upstream	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Kaccaayana	kaccaayana	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Novice Cunda	novice cunda	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Pali	pali	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Sona	ven. sona	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	deva-king Pajapati	deva-king pajapati	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Makkhali Gosala	makkhali gosala	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Migara 's grandson	migara 's grandson	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Sister Upacala	sister upacala	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Bandhuma	bandhuma	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Sura	sura	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Akkosaka	akkosaka	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Cunda	cunda	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Tranquil Sage	tranquil sage	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Karatiya	karatiya	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Tathagata	tathagata	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Tadadhimutta	tadadhimutta	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Subhadda . What	subhadda . what	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Upali	upali	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Soon	soon	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Pasenadi Kosala	pasenadi kosala	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Inconstant	inconstant	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Kasi Bharadvaja	kasi bharadvaja	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Mahapajapati Gotami	mahapajapati gotami	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Dabba Mallaputta	ven. dabba mallaputta	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Brahmajala	brahmajala	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Pavatta	pavatta	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Parakusitanata	parakusitanata	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Fortunate One	fortunate one	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Venerable Ajita	venerable ajita	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Nadika	nadika	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Sata	sata	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Mucalinda	mucalinda	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Añña-Kondañña	añña-kondañña	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Subhadda said	subhadda said	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	King Udena	king udena	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Venerable Udaayii	venerable udaayii	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Subhadda	subhadda	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Kaccaana	ven. kaccaana	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	General Siha	general siha	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Digha-repeaters,	digha-repeaters,	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Migajaala	ven. migajaala	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Actions	actions	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Bhavitatta	bhavitatta	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Raja	raja	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ratthapala	ratthapala	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Anguttara-repeaters	anguttara-repeaters	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Bhumija	bhumija	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Paranimmita	paranimmita	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Udāyin	ven. udāyin	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Udaya	udaya	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Spiritually	spiritually	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	bhikkhuni Sisupacala	bhikkhuni sisupacala	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Brahma Harita	brahma harita	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Usabha	usabha	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Queen Mallikā	queen mallikā	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Khemabhirata	khemabhirata	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Mahā Kaccāyana	ven. mahā kaccāyana	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Analyze	analyze	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Nalijangha	nalijangha	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	King Seniya Bimbisāra	king seniya bimbisāra	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Pakudha Kaccāyana	pakudha kaccāyana	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Vamadeva	vamadeva	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	deva-king and	deva-king and	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Elder	ven. elder	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Simply	simply	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Mahabrahma	mahabrahma	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Lord Gotama	lord gotama	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Carpenter Fivetools	carpenter fivetools	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Arittho	arittho	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Namuci	namuci	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Rakkhita	rakkhita	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Musila	ven. musila	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Godatta	ven. godatta	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Udaayii	udaayii	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Panada	panada	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	General Upananda	general upananda	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Venerable Subhadda	venerable subhadda	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Nandaka's	nandaka's	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Pattern	pattern	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Katissabha	katissabha	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Kalakañjas	kalakañjas	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Ajita	ven. ajita	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Queen Mallika	queen mallika	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Fully Awakened One	fully awakened one	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Upasiva	upasiva	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Sanankumara	sanankumara	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Hemaka	hemaka	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Cundaka	cundaka	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Jayasena	jayasena	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Sañjaya Velatthaputta	sañjaya velatthaputta	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Master Assalayana	master assalayana	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Sumana	sumana	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Venerable Punnaka	venerable punnaka	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Dhaniya	dhaniya	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Kusinata	kusinata	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Kappa	kappa	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Amaravati	amaravati	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Velāma	velāma	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Nigantha Nataputa	nigantha nataputa	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Arittha	ven. arittha	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Tattala	tattala	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Kaccayanagotta	kaccayanagotta	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Pukkusa	pukkusa	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Paranimmita Vasavatti	paranimmita vasavatti	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Upasena	ven. upasena	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Sword	sword	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Soṇa Koṭikaṇṇa	soṇa koṭikaṇṇa	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Smoke	smoke	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Sir	ven. sir	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Dighajanu	dighajanu	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Venerable Nanda	venerable nanda	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Brahmas	brahmas	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Jata	jata	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven . Maha Kassapa	ven . maha kassapa	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Anathapindika	anathapindika	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Nagita	nagita	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Piyadassi	piyadassi	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Sundarī	sundarī	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Ananda	ven. ananda	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Sona	sona	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Upasabha	upasabha	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Medakathalika	medakathalika	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Tathāgata	tathāgata	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Comm	comm	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Uppala	uppala	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Maha Kaccana	ven. maha kaccana	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Kaccana	kaccana	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Saccaka responded.	saccaka responded.	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Aromas	aromas	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Bahuna	ven. bahuna	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	deva-king!	deva-king!	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Venerable One	venerable one	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Partake	partake	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	venerable Nagasena	venerable nagasena	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Kisa Sankicca	kisa sankicca	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Migajaala	migajaala	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Anotatta	anotatta	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Sugata	sugata	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Ven. Uttara	ven. uttara	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
PERSON	Suppanas	suppanas	graph/entities/TEXT/gpe_person_diff.txt	text_list	1
